ds,y,temp,feelslike,humidity,windspeed,cloudcover,solaradiation,precip,preciptype,date,is_holiday
2022-01-17 11:00:00,23742,9.3,8.7,83.88,5.8,8.7,387.0,0.0,none,2022-01-17,1
2022-01-17 12:00:00,23798,10.6,10.6,73.81,0.7,8.7,415.0,0.0,none,2022-01-17,1
2022-01-17 13:00:00,24324,12.2,12.2,68.82,0.5,8.7,269.0,0.0,none,2022-01-17,1
2022-01-17 14:00:00,25844,12.3,12.3,68.83,0.7,33.1,189.0,0.0,none,2022-01-17,1
2022-01-17 15:00:00,27806,13.4,13.4,63.94,4.9,8.7,121.0,0.0,none,2022-01-17,1
2022-01-17 16:00:00,29124,14.0,14.0,61.2,0.0,8.7,125.0,0.0,none,2022-01-17,1
2022-01-17 17:00:00,29751,12.8,12.8,66.28,5.6,88.7,48.0,0.0,none,2022-01-17,1
2022-01-17 18:00:00,29561,10.1,10.1,76.76,0.0,88.7,3.0,0.0,none,2022-01-17,1
2022-01-17 19:00:00,29118,9.4,9.4,80.7,0.0,88.7,0.0,0.0,none,2022-01-17,1
2022-01-17 20:00:00,29013,7.4,7.4,89.2,0.0,8.7,0.0,0.0,none,2022-01-17,1
2022-01-17 21:00:00,28841,6.3,6.3,95.49,0.0,5.0,0.0,0.0,none,2022-01-17,1
2022-01-17 22:00:00,29012,5.8,5.8,94.39,0.0,2.5,0.0,0.0,none,2022-01-17,1
2022-01-17 23:00:00,29024,5.1,5.1,94.87,0.5,5.0,0.0,0.0,none,2022-01-17,1
2022-01-18 00:00:00,29710,5.1,5.1,94.86,0.5,82.5,0.0,0.0,none,2022-01-18,0
2022-01-18 01:00:00,31042,5.0,5.0,99.59,0.0,5.0,0.0,0.0,none,2022-01-18,0
2022-01-18 02:00:00,33329,3.9,3.9,99.31,0.0,0.0,0.0,0.0,none,2022-01-18,0
2022-01-18 03:00:00,33542,3.4,3.4,96.19,0.0,0.0,0.0,0.0,rain,2022-01-18,0
2022-01-18 04:00:00,32862,2.2,2.2,99.65,0.0,0.0,0.0,0.0,none,2022-01-18,0
2022-01-18 05:00:00,31943,2.2,2.2,100.0,0.5,92.2,0.0,0.0,none,2022-01-18,0
2022-01-18 06:00:00,30593,2.9,2.9,95.58,0.5,5.0,0.0,0.0,rain,2022-01-18,0
2022-01-18 07:00:00,28639,1.8,1.8,99.22,0.0,5.0,0.0,0.0,rain,2022-01-18,0
2022-01-18 08:00:00,26804,2.3,2.3,100.0,0.0,92.2,30.0,0.0,rain,2022-01-18,0
2022-01-18 09:00:00,25684,6.0,6.0,99.59,0.0,2.5,145.0,0.0,none,2022-01-18,0
2022-01-18 10:00:00,24885,8.8,8.8,89.77,0.0,0.0,341.0,0.0,none,2022-01-18,0
2022-01-18 11:00:00,24530,11.6,11.6,77.43,10.8,0.0,448.0,0.0,none,2022-01-18,0
2022-01-18 12:00:00,24640,12.8,12.8,69.14,7.3,0.0,507.0,0.0,none,2022-01-18,0
2022-01-18 13:00:00,24982,14.3,14.3,62.61,0.0,0.0,553.0,0.0,none,2022-01-18,0
2022-01-18 14:00:00,26647,14.3,14.3,60.52,5.8,0.0,494.0,0.0,none,2022-01-18,0
2022-01-18 15:00:00,29126,14.3,14.3,60.07,7.6,0.0,245.0,0.0,none,2022-01-18,0
2022-01-18 16:00:00,30796,14.4,14.4,60.09,5.4,8.7,136.0,0.0,none,2022-01-18,0
2022-01-18 17:00:00,31036,12.9,12.9,61.86,0.0,5.0,35.0,0.0,none,2022-01-18,0
2022-01-18 18:00:00,30351,11.1,11.1,69.64,0.5,8.7,3.0,0.0,none,2022-01-18,0
2022-01-18 19:00:00,29367,9.3,9.3,81.02,0.0,8.7,0.0,0.0,none,2022-01-18,0
2022-01-18 20:00:00,28629,8.9,8.9,83.23,0.0,8.7,0.0,0.0,none,2022-01-18,0
2022-01-18 21:00:00,27976,8.4,8.4,89.14,0.5,8.7,0.0,0.0,none,2022-01-18,0
2022-01-18 22:00:00,27975,8.9,8.9,92.76,0.5,8.7,0.0,0.0,none,2022-01-18,0
2022-01-18 23:00:00,27986,8.3,8.3,91.56,0.0,8.7,0.0,0.0,none,2022-01-18,0
2022-01-19 00:00:00,28506,6.1,6.1,99.66,0.0,2.5,0.0,0.0,none,2022-01-19,0
2022-01-19 01:00:00,30401,5.7,5.7,99.52,0.0,5.0,0.0,0.0,none,2022-01-19,0
2022-01-19 02:00:00,33149,5.5,4.7,95.62,4.9,5.0,0.0,0.0,none,2022-01-19,0
2022-01-19 03:00:00,33571,3.9,3.9,99.31,0.0,2.5,0.0,0.0,rain,2022-01-19,0
2022-01-19 04:00:00,32791,3.3,3.3,99.58,0.0,84.4,0.0,0.0,none,2022-01-19,0
2022-01-19 05:00:00,31832,2.9,2.9,99.65,0.0,84.4,0.0,0.0,none,2022-01-19,0
2022-01-19 06:00:00,30742,3.2,3.2,99.65,0.0,98.1,0.0,0.0,none,2022-01-19,0
2022-01-19 07:00:00,28813,3.6,3.6,99.58,0.5,98.8,0.0,0.0,rain,2022-01-19,0
2022-01-19 08:00:00,26940,3.2,3.2,99.65,0.0,34.8,21.0,0.0,rain,2022-01-19,0
2022-01-19 09:00:00,25734,6.5,6.5,96.25,0.0,8.7,145.0,0.0,none,2022-01-19,0
2022-01-19 10:00:00,25038,8.6,8.6,87.69,0.0,5.0,341.0,0.0,none,2022-01-19,0
2022-01-19 11:00:00,24649,10.5,10.5,86.07,7.6,5.0,441.0,0.0,none,2022-01-19,0
2022-01-19 12:00:00,24590,12.7,12.7,74.38,7.9,2.5,520.0,0.0,none,2022-01-19,0
2022-01-19 13:00:00,25175,13.8,13.8,69.65,7.6,0.0,564.0,0.0,none,2022-01-19,0
2022-01-19 14:00:00,26857,15.0,15.0,63.83,8.4,2.5,514.0,0.0,none,2022-01-19,0
2022-01-19 15:00:00,29590,15.6,15.6,57.28,7.3,2.5,411.0,0.0,none,2022-01-19,0
2022-01-19 16:00:00,31374,15.0,15.0,62.11,9.4,2.5,144.0,0.0,none,2022-01-19,0
2022-01-19 17:00:00,31316,14.4,14.4,62.0,0.5,8.7,22.0,0.0,none,2022-01-19,0
2022-01-19 18:00:00,30626,10.3,10.3,80.72,0.5,8.7,3.0,0.0,none,2022-01-19,0
2022-01-19 19:00:00,29650,9.0,9.0,85.19,0.5,8.7,0.0,0.0,none,2022-01-19,0
2022-01-19 20:00:00,28364,8.5,7.9,87.82,5.6,5.0,0.0,0.0,none,2022-01-19,0
2022-01-19 21:00:00,27355,7.4,6.8,91.64,4.9,5.0,0.0,0.0,none,2022-01-19,0
2022-01-19 22:00:00,27048,7.0,7.0,91.3,0.0,0.0,0.0,0.0,none,2022-01-19,0
2022-01-19 23:00:00,27483,6.3,6.3,95.03,0.0,0.0,0.0,0.0,none,2022-01-19,0
2022-01-20 00:00:00,28325,5.1,3.6,94.87,6.8,0.0,0.0,0.0,none,2022-01-20,0
2022-01-20 01:00:00,30266,5.0,5.0,94.66,0.0,0.0,0.0,0.0,none,2022-01-20,0
2022-01-20 02:00:00,33063,4.5,4.5,98.76,0.5,0.0,0.0,0.0,none,2022-01-20,0
2022-01-20 03:00:00,33702,2.9,2.9,99.3,0.5,0.0,0.0,0.0,none,2022-01-20,0
2022-01-20 04:00:00,33085,2.3,0.9,98.88,5.4,0.0,0.0,0.0,none,2022-01-20,0
2022-01-20 05:00:00,32145,2.9,2.9,95.65,0.0,0.0,0.0,0.0,none,2022-01-20,0
2022-01-20 06:00:00,30874,3.2,3.2,96.45,0.0,2.5,0.0,0.0,none,2022-01-20,0
2022-01-20 07:00:00,28915,2.2,2.2,100.0,0.0,8.7,0.0,0.0,rain,2022-01-20,0
2022-01-20 08:00:00,27190,2.3,2.3,99.58,0.0,2.5,23.0,0.0,rain,2022-01-20,0
2022-01-20 09:00:00,26003,7.7,7.7,89.72,0.0,2.5,125.0,0.0,none,2022-01-20,0
2022-01-20 10:00:00,25182,11.0,11.0,80.16,0.0,2.5,330.0,0.0,none,2022-01-20,0
2022-01-20 11:00:00,25012,13.2,13.2,72.23,0.0,2.5,421.0,0.0,none,2022-01-20,0
2022-01-20 12:00:00,25061,14.3,14.3,67.42,0.0,2.5,522.0,0.0,none,2022-01-20,0
2022-01-20 13:00:00,25610,15.0,15.0,64.52,11.2,5.0,556.0,0.0,none,2022-01-20,0
2022-01-20 14:00:00,27271,16.1,16.1,60.27,0.7,5.0,506.0,0.0,none,2022-01-20,0
2022-01-20 15:00:00,30136,16.6,16.6,54.06,0.0,5.0,391.0,0.0,none,2022-01-20,0
2022-01-20 16:00:00,31660,16.7,16.7,56.06,0.0,5.0,160.0,0.0,none,2022-01-20,0
2022-01-20 17:00:00,31200,16.1,16.1,58.07,0.0,0.0,28.0,0.0,none,2022-01-20,0
2022-01-20 18:00:00,30163,11.8,11.8,78.7,0.0,0.0,4.0,0.0,none,2022-01-20,0
2022-01-20 19:00:00,28734,10.0,10.0,85.93,0.5,0.0,0.0,0.0,none,2022-01-20,0
2022-01-20 20:00:00,27603,9.9,9.9,86.21,0.0,0.0,0.0,0.0,none,2022-01-20,0
2022-01-20 21:00:00,27219,8.4,8.4,91.93,0.0,0.0,0.0,0.0,none,2022-01-20,0
2022-01-20 22:00:00,27186,7.3,7.3,92.58,0.0,0.0,0.0,0.0,none,2022-01-20,0
2022-01-20 23:00:00,27736,7.7,7.0,92.52,5.6,0.0,0.0,0.0,none,2022-01-20,0
2022-01-21 00:00:00,28447,6.7,5.7,99.66,5.8,0.0,0.0,0.0,none,2022-01-21,0
2022-01-21 01:00:00,30547,5.8,4.8,99.25,5.4,24.3,0.0,0.0,none,2022-01-21,0
2022-01-21 02:00:00,32916,6.6,5.1,99.52,7.9,0.0,0.0,0.0,none,2022-01-21,0
2022-01-21 03:00:00,33452,7.1,5.6,96.1,7.9,5.0,0.0,0.0,rain,2022-01-21,0
2022-01-21 04:00:00,32763,6.6,5.1,99.52,7.9,0.0,0.0,0.0,none,2022-01-21,0
2022-01-21 05:00:00,31940,5.7,4.4,99.11,6.1,0.0,0.0,0.0,none,2022-01-21,0
2022-01-21 06:00:00,30741,7.1,3.9,89.05,18.2,0.0,0.0,0.0,none,2022-01-21,0
2022-01-21 07:00:00,28924,7.6,4.1,78.89,22.8,0.0,0.0,0.0,none,2022-01-21,0
2022-01-21 08:00:00,26925,7.9,4.5,74.49,23.4,5.0,29.0,0.0,none,2022-01-21,0
2022-01-21 09:00:00,26120,11.1,11.1,60.53,23.0,8.7,154.0,0.0,none,2022-01-21,0
2022-01-21 10:00:00,25315,11.7,11.7,56.73,34.3,8.7,337.0,0.0,none,2022-01-21,0
2022-01-21 11:00:00,24981,13.8,13.8,50.88,38.5,8.7,415.0,0.0,none,2022-01-21,0
2022-01-21 12:00:00,24946,15.7,15.7,43.61,38.3,8.7,527.0,0.0,none,2022-01-21,0
2022-01-21 13:00:00,25566,17.2,17.2,38.23,26.8,8.7,560.0,0.0,none,2022-01-21,0
2022-01-21 14:00:00,27102,17.8,17.8,36.87,37.1,8.7,465.0,0.0,none,2022-01-21,0
2022-01-21 15:00:00,29981,17.9,17.9,36.73,40.3,8.7,382.0,0.0,none,2022-01-21,0
2022-01-21 16:00:00,31650,17.2,17.2,35.39,35.7,8.7,175.0,0.0,none,2022-01-21,0
2022-01-21 17:00:00,30927,16.1,16.1,36.5,29.7,8.7,31.0,0.0,none,2022-01-21,0
2022-01-21 18:00:00,29694,14.9,14.9,39.48,31.1,8.7,3.0,0.0,none,2022-01-21,0
2022-01-21 19:00:00,28611,13.7,13.7,42.63,22.3,8.7,0.0,0.0,none,2022-01-21,0
2022-01-21 20:00:00,28029,13.7,13.7,39.36,18.6,8.7,0.0,0.0,none,2022-01-21,0
2022-01-21 21:00:00,27528,12.1,12.1,41.73,24.1,8.7,0.0,0.0,none,2022-01-21,0
2022-01-21 22:00:00,27306,11.1,11.1,48.54,24.1,5.0,0.0,0.0,none,2022-01-21,0
2022-01-21 23:00:00,27642,10.7,10.7,51.24,15.7,2.5,0.0,0.0,none,2022-01-21,0
2022-01-22 00:00:00,28149,9.9,7.1,54.22,21.9,2.5,0.0,0.0,none,2022-01-22,0
2022-01-22 01:00:00,30050,9.5,6.4,55.36,24.1,0.0,0.0,0.0,none,2022-01-22,0
2022-01-22 02:00:00,32566,10.2,10.2,52.49,24.9,0.0,0.0,0.0,none,2022-01-22,0
2022-01-22 03:00:00,33027,9.9,6.6,50.19,28.1,0.0,0.0,0.0,none,2022-01-22,0
2022-01-22 04:00:00,32208,11.7,11.7,40.91,35.7,0.0,0.0,0.0,none,2022-01-22,0
2022-01-22 05:00:00,31419,11.0,11.0,41.39,30.1,0.0,0.0,0.0,none,2022-01-22,0
2022-01-22 06:00:00,30355,11.5,11.5,40.19,34.9,0.0,0.0,0.0,none,2022-01-22,0
2022-01-22 07:00:00,28703,10.5,10.5,44.57,34.7,5.0,0.0,0.0,none,2022-01-22,0
2022-01-22 08:00:00,27124,12.2,12.2,37.02,28.5,5.0,27.0,0.0,none,2022-01-22,0
2022-01-22 09:00:00,26018,12.9,12.9,39.09,34.9,5.0,77.0,0.0,none,2022-01-22,0
2022-01-22 10:00:00,25153,15.9,15.9,31.64,39.6,5.0,254.0,0.0,none,2022-01-22,0
2022-01-22 11:00:00,24589,17.9,17.9,29.97,31.9,5.0,293.0,0.0,none,2022-01-22,0
2022-01-22 12:00:00,24306,14.0,14.0,60.3,15.3,5.0,555.0,0.0,none,2022-01-22,0
2022-01-22 13:00:00,24520,15.5,15.5,57.27,15.0,2.5,567.0,0.0,none,2022-01-22,0
2022-01-22 14:00:00,25204,16.2,16.2,54.72,10.6,2.5,507.0,0.0,none,2022-01-22,0
2022-01-22 15:00:00,26289,16.1,16.1,53.41,11.9,2.5,396.0,0.0,none,2022-01-22,0
2022-01-22 16:00:00,26765,15.8,15.8,54.92,10.3,2.5,171.0,0.0,none,2022-01-22,0
2022-01-22 17:00:00,26915,14.4,14.4,66.25,13.1,0.0,30.0,0.0,none,2022-01-22,0
2022-01-22 18:00:00,25973,12.8,12.8,68.36,5.8,0.0,4.0,0.0,none,2022-01-22,0
2022-01-22 19:00:00,25051,11.3,11.3,73.6,0.5,0.0,0.0,0.0,none,2022-01-22,0
2022-01-22 20:00:00,23873,9.5,8.5,82.88,7.6,0.0,0.0,0.0,none,2022-01-22,0
2022-01-22 21:00:00,23354,8.4,7.7,88.77,5.8,0.0,0.0,0.0,none,2022-01-22,0
2022-01-22 22:00:00,23372,8.3,8.3,92.55,0.0,0.0,0.0,0.0,none,2022-01-22,0
2022-01-22 23:00:00,24159,6.2,6.2,95.75,0.0,0.0,0.0,0.0,none,2022-01-22,0
2022-01-23 00:00:00,25007,4.6,4.6,98.9,0.5,84.4,0.0,0.0,none,2022-01-23,0
2022-01-23 01:00:00,27332,4.9,4.9,95.39,0.0,0.0,0.0,0.0,none,2022-01-23,0
2022-01-23 02:00:00,30212,4.3,4.3,97.55,0.5,0.0,0.0,0.0,rain,2022-01-23,0
2022-01-23 03:00:00,30940,2.8,2.8,99.23,0.0,24.3,0.0,0.0,rain,2022-01-23,0
2022-01-23 04:00:00,30375,2.7,2.7,100.0,0.0,84.4,0.0,0.0,none,2022-01-23,0
2022-01-23 05:00:00,29776,2.7,2.7,99.58,0.0,84.4,0.0,0.0,none,2022-01-23,0
2022-01-23 06:00:00,28952,2.1,2.1,99.65,0.0,88.7,0.0,0.0,rain,2022-01-23,0
2022-01-23 07:00:00,27610,1.6,1.6,99.5,2.9,100.0,0.0,0.0,rain,2022-01-23,0
2022-01-23 08:00:00,26174,1.7,1.7,100.0,0.0,100.0,29.0,0.0,rain,2022-01-23,0
2022-01-23 09:00:00,25303,4.9,3.9,95.72,5.4,9.9,158.0,0.0,none,2022-01-23,0
2022-01-23 10:00:00,24453,9.0,8.5,79.63,5.4,2.5,361.0,0.0,none,2022-01-23,0
2022-01-23 11:00:00,23896,11.9,11.9,71.18,0.7,0.0,428.0,0.0,none,2022-01-23,0
2022-01-23 12:00:00,23756,13.7,13.7,68.04,0.5,0.0,574.0,0.0,none,2022-01-23,0
2022-01-23 13:00:00,23870,14.4,14.4,64.71,0.0,0.0,592.0,0.0,none,2022-01-23,0
2022-01-23 14:00:00,24413,16.1,16.1,59.24,8.4,0.0,544.0,0.0,none,2022-01-23,0
2022-01-23 15:00:00,25325,16.7,16.7,51.46,0.0,0.0,439.0,0.0,none,2022-01-23,0
2022-01-23 16:00:00,25662,17.2,17.2,53.22,0.0,0.0,193.0,0.0,none,2022-01-23,0
2022-01-23 17:00:00,25535,15.7,15.7,54.71,0.0,0.0,22.0,0.0,none,2022-01-23,0
2022-01-23 18:00:00,24661,11.9,11.9,67.15,4.9,0.0,4.0,0.0,none,2022-01-23,0
2022-01-23 19:00:00,23741,9.0,9.0,81.0,0.5,0.0,0.0,0.0,none,2022-01-23,0
2022-01-23 20:00:00,23107,8.1,8.1,87.75,0.9,0.0,0.0,0.0,none,2022-01-23,0
2022-01-23 21:00:00,22656,7.0,6.4,91.61,4.9,0.0,0.0,0.0,none,2022-01-23,0
2022-01-23 22:00:00,22665,6.4,5.5,91.32,5.6,0.0,0.0,0.0,none,2022-01-23,0
2022-01-23 23:00:00,23792,6.0,4.9,90.18,6.0,0.0,0.0,0.0,none,2022-01-23,0
2022-01-24 00:00:00,24754,4.5,4.5,95.69,0.5,0.0,0.0,0.0,none,2022-01-24,0
2022-01-24 01:00:00,27236,5.8,5.8,94.45,0.9,0.0,0.0,0.0,none,2022-01-24,0
2022-01-24 02:00:00,30266,3.7,2.3,95.66,5.8,0.0,0.0,0.0,none,2022-01-24,0
2022-01-24 03:00:00,31205,3.2,3.2,94.39,0.7,0.0,0.0,0.0,none,2022-01-24,0
2022-01-24 04:00:00,30673,3.2,3.2,98.4,0.0,0.0,0.0,0.0,none,2022-01-24,0
2022-01-24 05:00:00,29966,2.2,2.2,99.65,0.7,0.0,0.0,0.0,none,2022-01-24,0
2022-01-24 06:00:00,29034,2.2,2.2,96.43,0.7,0.0,0.0,0.0,rain,2022-01-24,0
2022-01-24 07:00:00,27345,1.4,1.4,99.22,0.0,5.0,0.0,0.0,rain,2022-01-24,0
2022-01-24 08:00:00,25679,2.2,2.2,96.43,0.7,2.5,29.0,0.0,rain,2022-01-24,0
2022-01-24 09:00:00,24983,6.0,5.3,85.9,4.9,0.0,156.0,0.0,none,2022-01-24,0
2022-01-24 10:00:00,24474,8.8,8.8,73.7,0.5,0.0,360.0,0.0,none,2022-01-24,0
2022-01-24 11:00:00,24157,11.1,11.1,69.11,0.5,0.0,447.0,0.0,none,2022-01-24,0
2022-01-24 12:00:00,24381,12.8,12.8,66.27,4.9,2.5,581.0,0.0,none,2022-01-24,0
2022-01-24 13:00:00,25204,14.3,14.3,56.65,5.4,8.7,594.0,0.0,none,2022-01-24,0
2022-01-24 14:00:00,27191,14.9,14.9,54.23,0.5,8.7,545.0,0.0,none,2022-01-24,0
2022-01-24 15:00:00,30149,16.1,16.1,51.26,0.5,8.7,473.0,0.0,none,2022-01-24,0
2022-01-24 16:00:00,31808,15.6,15.6,57.05,4.9,8.7,192.0,0.0,none,2022-01-24,0
2022-01-24 17:00:00,31247,14.4,14.4,62.0,7.3,8.7,26.0,0.0,none,2022-01-24,0
2022-01-24 18:00:00,30083,10.8,10.8,76.08,0.5,8.7,5.0,0.0,none,2022-01-24,0
2022-01-24 19:00:00,28005,9.0,9.0,82.18,0.0,5.0,0.0,0.0,none,2022-01-24,0
2022-01-24 20:00:00,27034,7.9,7.9,85.57,0.0,2.5,0.0,0.0,none,2022-01-24,0
2022-01-24 21:00:00,26762,6.8,6.8,88.08,0.0,2.5,0.0,0.0,none,2022-01-24,0
2022-01-24 22:00:00,26887,6.2,5.3,91.87,5.4,0.0,0.0,0.0,none,2022-01-24,0
2022-01-24 23:00:00,27373,4.6,4.6,98.35,0.0,0.0,0.0,0.0,none,2022-01-24,0
2022-01-25 00:00:00,28181,3.8,3.8,93.51,0.0,0.0,0.0,0.0,none,2022-01-25,0
2022-01-25 01:00:00,30233,3.4,3.4,99.3,0.0,0.0,0.0,0.0,none,2022-01-25,0
2022-01-25 02:00:00,32752,2.9,2.9,95.24,0.0,0.0,0.0,0.0,rain,2022-01-25,0
2022-01-25 03:00:00,33561,2.2,2.2,96.49,0.0,2.5,0.0,0.0,rain,2022-01-25,0
2022-01-25 04:00:00,32824,2.2,2.2,99.58,0.5,5.0,0.0,0.0,none,2022-01-25,0
2022-01-25 05:00:00,31921,2.2,2.2,96.43,0.9,8.7,0.0,0.0,none,2022-01-25,0
2022-01-25 06:00:00,30627,2.8,1.3,99.65,5.6,98.1,0.0,0.0,rain,2022-01-25,0
2022-01-25 07:00:00,28774,2.9,2.9,99.58,1.1,33.1,0.0,0.0,none,2022-01-25,0
2022-01-25 08:00:00,27090,2.9,1.5,99.58,5.4,92.2,36.0,0.0,none,2022-01-25,0
2022-01-25 09:00:00,26019,4.9,4.9,99.66,0.0,82.5,172.0,0.0,none,2022-01-25,0
2022-01-25 10:00:00,25294,7.9,6.8,85.98,6.8,0.0,371.0,0.0,none,2022-01-25,0
2022-01-25 11:00:00,24928,10.8,10.8,70.7,0.5,0.0,483.0,0.0,none,2022-01-25,0
2022-01-25 12:00:00,25081,14.0,14.0,58.57,11.3,0.0,596.0,0.0,none,2022-01-25,0
2022-01-25 13:00:00,25880,16.3,16.3,48.3,2.6,0.0,604.0,0.0,none,2022-01-25,0
2022-01-25 14:00:00,27700,18.0,18.0,42.92,9.6,0.0,549.0,0.0,none,2022-01-25,0
2022-01-25 15:00:00,30664,18.0,18.0,41.35,8.8,0.0,442.0,0.0,none,2022-01-25,0
2022-01-25 16:00:00,32343,18.4,18.4,38.44,5.4,0.0,230.0,0.0,none,2022-01-25,0
2022-01-25 17:00:00,31664,14.6,14.6,52.99,8.1,0.0,27.0,0.0,none,2022-01-25,0
2022-01-25 18:00:00,29999,12.3,12.3,63.4,11.2,0.0,5.0,0.0,none,2022-01-25,0
2022-01-25 19:00:00,28248,11.2,11.2,68.29,8.5,0.0,0.0,0.0,none,2022-01-25,0
2022-01-25 20:00:00,27218,10.6,10.6,73.45,5.8,0.0,0.0,0.0,none,2022-01-25,0
2022-01-25 21:00:00,26639,7.9,6.6,81.56,8.1,0.0,0.0,0.0,none,2022-01-25,0
2022-01-25 22:00:00,26355,6.3,6.3,87.22,0.0,0.0,0.0,0.0,none,2022-01-25,0
2022-01-25 23:00:00,26975,6.3,4.8,87.22,7.6,0.0,0.0,0.0,none,2022-01-25,0
2022-01-26 00:00:00,27967,5.7,5.7,87.9,0.9,0.0,0.0,0.0,rain,2022-01-26,0
2022-01-26 01:00:00,30074,5.1,5.1,91.91,0.7,0.0,0.0,0.0,rain,2022-01-26,0
2022-01-26 02:00:00,32947,4.3,4.3,93.87,0.7,0.0,0.0,0.0,rain,2022-01-26,0
2022-01-26 03:00:00,33889,3.3,3.3,96.86,0.7,0.0,0.0,0.0,rain,2022-01-26,0
2022-01-26 04:00:00,33297,3.3,3.3,96.53,0.0,0.0,0.0,0.0,none,2022-01-26,0
2022-01-26 05:00:00,32412,1.6,0.3,99.58,4.9,21.1,0.0,0.0,none,2022-01-26,0
2022-01-26 06:00:00,31251,2.8,2.8,95.65,0.0,0.0,0.0,0.0,rain,2022-01-26,0
2022-01-26 07:00:00,29408,2.1,2.1,96.35,0.5,0.0,0.0,0.0,rain,2022-01-26,0
2022-01-26 08:00:00,27583,2.3,2.3,99.23,0.7,0.0,39.0,0.0,none,2022-01-26,0
2022-01-26 09:00:00,26647,6.4,6.4,89.21,1.1,0.0,171.0,0.0,none,2022-01-26,0
2022-01-26 10:00:00,25976,9.2,8.2,77.77,7.6,0.0,373.0,0.0,none,2022-01-26,0
2022-01-26 11:00:00,25562,12.1,12.1,65.91,10.8,0.0,491.0,0.0,none,2022-01-26,0
2022-01-26 12:00:00,25558,13.8,13.8,63.2,10.6,0.0,595.0,0.0,none,2022-01-26,0
2022-01-26 13:00:00,26273,14.9,14.9,46.57,9.5,0.0,608.0,0.0,none,2022-01-26,0
2022-01-26 14:00:00,28066,15.7,15.7,48.71,11.0,0.0,556.0,0.0,none,2022-01-26,0
2022-01-26 15:00:00,30836,16.1,16.1,51.34,7.7,0.0,451.0,0.0,none,2022-01-26,0
2022-01-26 16:00:00,32263,16.1,16.1,51.52,5.8,0.0,263.0,0.0,none,2022-01-26,0
2022-01-26 17:00:00,31444,14.0,14.0,52.58,10.1,0.0,25.0,0.0,none,2022-01-26,0
2022-01-26 18:00:00,29664,12.8,12.8,58.8,7.7,0.0,5.0,0.0,none,2022-01-26,0
2022-01-26 19:00:00,28308,9.0,9.0,72.52,0.5,0.0,0.0,0.0,none,2022-01-26,0
2022-01-26 20:00:00,27292,8.9,8.9,76.16,0.7,0.0,0.0,0.0,none,2022-01-26,0
2022-01-26 21:00:00,26945,7.2,6.2,84.45,6.0,0.0,0.0,0.0,none,2022-01-26,0
2022-01-26 22:00:00,27100,7.6,6.9,81.18,5.4,0.0,0.0,0.0,none,2022-01-26,0
2022-01-26 23:00:00,27696,7.1,7.1,78.9,0.7,0.0,0.0,0.0,none,2022-01-26,0
2022-01-27 00:00:00,28540,5.6,3.5,75.58,9.4,0.0,0.0,0.0,none,2022-01-27,0
2022-01-27 01:00:00,30490,6.0,6.0,73.56,0.9,0.0,0.0,0.0,none,2022-01-27,0
2022-01-27 02:00:00,32976,4.9,3.7,79.36,5.6,0.0,0.0,0.0,none,2022-01-27,0
2022-01-27 03:00:00,33906,3.3,3.3,84.77,0.5,0.0,0.0,0.0,none,2022-01-27,0
2022-01-27 04:00:00,33251,2.9,2.9,87.96,0.0,0.0,0.0,0.0,none,2022-01-27,0
2022-01-27 05:00:00,32526,1.8,1.8,91.86,0.0,0.0,0.0,0.0,none,2022-01-27,0
2022-01-27 06:00:00,31359,0.8,0.8,90.82,0.5,0.0,0.0,0.0,none,2022-01-27,0
2022-01-27 07:00:00,29458,0.9,-0.8,93.83,5.4,0.0,0.0,0.0,rain,2022-01-27,0
2022-01-27 08:00:00,27679,0.7,0.7,94.56,0.7,0.0,36.0,0.0,rain,2022-01-27,0
2022-01-27 09:00:00,26781,5.6,4.2,84.61,6.8,0.0,169.0,0.0,none,2022-01-27,0
2022-01-27 10:00:00,26258,8.2,7.1,76.48,7.6,0.0,381.0,0.0,none,2022-01-27,0
2022-01-27 11:00:00,25723,10.6,10.6,68.04,0.5,0.0,490.0,0.0,none,2022-01-27,0
2022-01-27 12:00:00,25838,12.7,12.7,59.24,4.9,0.0,602.0,0.0,none,2022-01-27,0
2022-01-27 13:00:00,26529,13.8,13.8,51.06,0.0,0.0,614.0,0.0,none,2022-01-27,0
2022-01-27 14:00:00,28325,15.6,15.6,46.66,0.5,0.0,563.0,0.0,none,2022-01-27,0
2022-01-27 15:00:00,31082,16.7,16.7,42.36,0.7,0.0,459.0,0.0,none,2022-01-27,0
2022-01-27 16:00:00,32478,17.1,17.1,38.63,0.0,0.0,280.0,0.0,none,2022-01-27,0
2022-01-27 17:00:00,31598,14.8,14.8,49.48,7.6,0.0,26.0,0.0,none,2022-01-27,0
2022-01-27 18:00:00,29780,11.3,11.3,59.9,0.0,0.0,5.0,0.0,none,2022-01-27,0
2022-01-27 19:00:00,28268,8.3,8.3,72.73,0.0,0.0,0.0,0.0,none,2022-01-27,0
2022-01-27 20:00:00,27075,7.9,7.9,74.8,0.7,0.0,0.0,0.0,none,2022-01-27,0
2022-01-27 21:00:00,26845,5.9,5.9,83.58,0.5,0.0,0.0,0.0,none,2022-01-27,0
2022-01-27 22:00:00,27206,6.3,6.3,81.64,0.0,0.0,0.0,0.0,none,2022-01-27,0
2022-01-27 23:00:00,27804,6.3,6.3,81.59,1.1,0.0,0.0,0.0,none,2022-01-27,0
